id,created_at,number of likes,number of re,text
1120540233278337024,2019-04-23 04:09:44,1,0,@chiblk04 We're disappointed to hear that! Please DM us the restaurant locations and your phone # so we can look into this. Thanks!
1120539636940660739,2019-04-23 04:07:22,6,0,@Hamdogg This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1120539220630736897,2019-04-23 04:05:43,2,0,@loreitany Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120519618710462464,2019-04-23 02:47:50,3,0,@ambernykole That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1120517513358520322,2019-04-23 02:39:28,1,0,@TanayMichele Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120511380833144833,2019-04-23 02:15:05,5,0,@RobertJHebert That's awesome! We'll make sure they're recognized for their service.
1120505447994286082,2019-04-23 01:51:31,1,0,@itsfranqwee We're disappointed to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120476612145942528,2019-04-22 23:56:56,3,0,@Brisort That's not okay! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120475987370762241,2019-04-22 23:54:27,3,0,@bbestvin Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120468543546515457,2019-04-22 23:24:52,1,0,@moranarizona This isn't the service we expect. Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120458399014117377,2019-04-22 22:44:34,0,0,"@SoFloBeachDad This isn’t the quality we’d expect. Please DM us with info on this location, along with your number,… https://t.co/w10m3JQSPf"
1120458145145528321,2019-04-22 22:43:33,1,0,@prata_brian That is wonderful to hear! Can you provide us with the address of the restaurant you visited? We'd lov… https://t.co/7abYa7N71O
1120430301807882245,2019-04-22 20:52:55,3,0,@CptDansky Glad to hear this! We'll make sure they're recognized for providing such a great experience.
1120423395118784515,2019-04-22 20:25:28,1,0,@Nmarra12 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120421420377477120,2019-04-22 20:17:37,2,0,@TheAveryJackson That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120415164082397185,2019-04-22 19:52:46,4,1,@MicheleODramaaa it's real good
1120414051081904128,2019-04-22 19:48:20,1,0,"@AaronMunro3 We got you! Have you downloaded our app? If you have, DM us your email so we can send some offers your way 😎"
1120395802843799554,2019-04-22 18:35:50,4,0,@xoxotodo 😍😍😍😍😍
1120392278734987265,2019-04-22 18:21:49,12,0,"@Vela24Jj @BraunStrowman Yeah, he's rad."
1120389813134352384,2019-04-22 18:12:01,0,0,@devinmurph That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1120388399494516737,2019-04-22 18:06:24,3,0,@elimarks_ ayyyyyyeeeee
1120386651467976704,2019-04-22 17:59:28,3,0,"@savage_rahkee @DoorDash A great $5 deal with nuggets, fries, drink and the Bacon Double Stack."
1120381675773530112,2019-04-22 17:39:41,6,0,@DirtyDishess We're disappointed to hear this! Please DM us the restaurant location and your phone number so we can make this right.
1120378321827782658,2019-04-22 17:26:22,2,0,@chodynorman Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120378132228444160,2019-04-22 17:25:36,1,0,"@harmantoor911 This isn’t the quality we’d expect. Please DM us with info on this location, along with your number,… https://t.co/yLeGuA3QHc"
1120377238883655681,2019-04-22 17:22:04,1,0,"@alliebarberan This isn’t the quality we’d expect. Please DM us with info on this location, along with your number,… https://t.co/7ntiJ1Rqil"
1120375135377211393,2019-04-22 17:13:42,1,0,@Aiden61249710 That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120374790223794176,2019-04-22 17:12:20,0,0,@el_kappitan That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120374590419632128,2019-04-22 17:11:32,0,0,@christimull7 That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120372473730670592,2019-04-22 17:03:07,0,265,RT @QuintonCantSing: My mom told me we needed to take senior pictures at the places I was going to miss when I leave Texas so I made sure w…
1120365599228604416,2019-04-22 16:35:48,1,0,"@therightwaye No update as of right now, but we'll let you know if we hear anything."
1120364641933307906,2019-04-22 16:32:00,1,1,@therightwaye At no point pretending to not be a brand. Buy cheeseburgers.
1120361663553777664,2019-04-22 16:20:10,9,0,@masongstri06 @DoorDash You should order some right now.
1120360109140520960,2019-04-22 16:13:59,1,0,"@EO2GMVR We're waiting! If you have our app, DM us your email so we can push some offers your way 😎"
1120360023018954753,2019-04-22 16:13:39,10,0,@Rommie2005 @DoorDash We're ok with that too
1120359390576562176,2019-04-22 16:11:08,25,0,@pikminer_5087 @DoorDash get somebody's password
1120359312931606528,2019-04-22 16:10:50,1,0,@SharellSellsATL We're sorry to hear that! Please DM us your phone # so we can look into this further. Thanks!
1120359251975835650,2019-04-22 16:10:35,13,0,@GrapeFantaFTW @DoorDash sure
1120359215565037568,2019-04-22 16:10:26,23,0,@HugeHodor @DoorDash exactly
1120359009947738112,2019-04-22 16:09:37,515,20,"She should be knighted ten times over. Get caught up before the big fight next week, and get your @DoorDash order r… https://t.co/EVgsnJOSMn"
1120358096185036802,2019-04-22 16:06:00,1,0,@KTush88 That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120342454606139398,2019-04-22 15:03:50,16,1,"@fatneckpc Thanks, Fred"
1120338065401286658,2019-04-22 14:46:24,10,0,@EamonRogers no
1120337940511637509,2019-04-22 14:45:54,3,0,@ItsPexyGamer Let's do lunch
1120337453523636226,2019-04-22 14:43:58,5,0,"@Moh_Da_G ok, that's cool too"
1120337401002565632,2019-04-22 14:43:45,3,0,@K_D_Fancy Thanks!
1120337354017988613,2019-04-22 14:43:34,2,0,@OrrCadon Get one then
1120337317791772672,2019-04-22 14:43:26,3,0,@Danny_ODonoghue Taco
1120336875334533120,2019-04-22 14:41:40,500,30,We’ve got a salad for any mood. See if our new Parmesan Caesar Chicken Salad aligns with yours then top it off with… https://t.co/a8rLRiJOuQ
1120333148057812993,2019-04-22 14:26:51,1,0,@Lital98947115 Come through
1120333068169039873,2019-04-22 14:26:32,7,0,"@galaxyofroses oh, weird"
1120329390779400198,2019-04-22 14:11:56,25,2,@tonykatz yet
1120327353291431937,2019-04-22 14:03:50,1,0,"@DeusFurore This isn’t the quality we’d expect. Please DM us with info on this location, along with your number, an… https://t.co/cCH9hjLCc8"
1120323965694750720,2019-04-22 13:50:22,1,0,"@GeauxTime1 That's not okay. Please DM us with the address of this location, along with your phone number, and we'll make it up to you."
1120189927810052097,2019-04-22 04:57:45,4,0,"@GRiceprodMN This isn’t the quality we’d expect. Please DM us with info on this location, along with your number, a… https://t.co/IF57uJZEsN"
1120180298032009216,2019-04-22 04:19:29,2,0,@Kodie98408185 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120163775292874757,2019-04-22 03:13:50,3,0,@Metal_Link This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1120150541680762881,2019-04-22 02:21:15,1,0,@kimEbear We're disappointed to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120149993875214336,2019-04-22 02:19:04,0,48,"RT @IGN: Aaaaaaand we're back! Join us to break down all the action from Game of Thrones Episode 2 on the IGN Watch Party Post-Show! 

Brou…"
1120146248332234752,2019-04-22 02:04:11,3,1,@HeartTruly That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1120145595321155586,2019-04-22 02:01:35,244,7,@1library_ninja congrats on your feeling of superiority
1120145434738081793,2019-04-22 02:00:57,23,0,@ghosted_2k yep
1120145351137271809,2019-04-22 02:00:37,29,0,@The_Lock_God this spoils zero things
1120145272082972673,2019-04-22 02:00:18,53,0,@gnorm44 this literally spoils nothing
1120145224167231488,2019-04-22 02:00:07,43,0,@eddieg243 same thing basically
1120145184749236227,2019-04-22 01:59:57,27,0,@DoubleAUB Gonna watch it next
1120145106621935616,2019-04-22 01:59:39,12,0,@Iamcederic also true
1120144752253517824,2019-04-22 01:58:14,1849,127,"Y'all know your deathpools are straight up busted at this point. 
#GoT #HouseWendys"
1120141080123588608,2019-04-22 01:43:39,1,0,@xKagura2 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120140853631229952,2019-04-22 01:42:45,0,0,@xvCOREYvx We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120140819049136128,2019-04-22 01:42:37,149,1,@MarkTheOverseer just the regular old cow kind
1120140593752104960,2019-04-22 01:41:43,0,0,@RobbyB69 That's not okay! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120140147654369280,2019-04-22 01:39:57,155,1,@CorruptedEntity udot
1120140074753118208,2019-04-22 01:39:39,216,3,@hentai_tag_loli no idea
1120140001625477120,2019-04-22 01:39:22,78,0,@R_admillla true
1120139889591443457,2019-04-22 01:38:55,11643,1628,"Sorry guys, but Frosty is not made of Giant's milk. 
#GOT #HouseWendys"
1120137836680888322,2019-04-22 01:30:46,2,0,"@ozone717 We got you! Do you have our app yet? If you do, DM us your email so we can send you some offers for your next visit 😎"
1120136052566581248,2019-04-22 01:23:40,20,0,@yoongschainz ok
1120135974158204928,2019-04-22 01:23:22,25,0,@ChArMz_Boneless noice
1120135911528980480,2019-04-22 01:23:07,22,0,@samstiger12 Seems dumb
1120135694603702273,2019-04-22 01:22:15,14,0,@OrrCadon it happened
1120135593906909185,2019-04-22 01:21:51,1696,111,"When you own a couple dragons and you can nail the 'who' 'whom' thing. 
#QueenGoals #HouseWendys"
1120134982587043840,2019-04-22 01:19:25,470,23,@BraunStrowman Gotta get that protein and then get that US Championship!
1120129921853136897,2019-04-22 00:59:19,1158,89,"Whether you're watching with your aunt or your girlfriend or maybe... both? 
You can get a free small Frosty with y… https://t.co/BbRAJ9lsjp"
1120123627947663365,2019-04-22 00:34:18,0,21,RT @IGN: We continue our IGN Watch Party Pre-Show for Game of Thrones Episode 2 tonight! Join us as we break down what might happen when Wi…
1120109828754505730,2019-04-21 23:39:28,0,0,@britkneee_b We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120099294982344704,2019-04-21 22:57:37,4,0,"@TheMartinsFam There's always time for a second chance. Have you downloaded our mobile app? If so, DM us your email… https://t.co/XfDnjd67sE"
1120078026270810113,2019-04-21 21:33:06,1,0,"@Francela73 Oh no! We certainly don’t like to see that. Please DM us with the exact location of your visit, along w… https://t.co/gJ8xF59UJ4"
1120076412306771970,2019-04-21 21:26:41,0,0,@mckaylaslife We're disappointed to hear this! Please DM us the restaurant location and your phone number so we can make this right.
1120074947433500672,2019-04-21 21:20:52,0,0,"@EnvyJayMvp Sorry to see this! Please DM us with the exact location of your visit, along with your number, and we'll make it up to you."
1120072437566267393,2019-04-21 21:10:53,1,0,"@enneadEC Oh no! Please DM us with the exact location of your visit, along with your contact info so we can have so… https://t.co/fqXYnVJAa2"
1120071796764631040,2019-04-21 21:08:20,0,0,"@_ellie106_ DM us, we would like to gather some additional details about your visit."
1120071258136293376,2019-04-21 21:06:12,1,0,"@_tiger_toes We certainly don’t like to hear that! Please DM us with the exact location of your visit, along with y… https://t.co/RFGqfmVkP8"
1120071066146222081,2019-04-21 21:05:26,0,0,@Starffany We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1120068707236110337,2019-04-21 20:56:04,0,0,@vancgirl Sorry to see this! Please DM us the restaurant location and your phone number so we can make this right.
1120068331577458688,2019-04-21 20:54:34,0,0,"@vladimirvital Sorry to hear this! Can you DM us with the exact location of your visit, along with your contact inf… https://t.co/tR73b1qhmV"
1120065616646496257,2019-04-21 20:43:47,1,0,"@pattyk_xo Oh no! We certainly don’t like to hear that! Please DM us with the exact location of your visit, along w… https://t.co/09oxQ407Y0"
1120062761504071680,2019-04-21 20:32:26,0,0,@JOwenAK Oh no! That's definitely not okay. Please DM us the restaurant location and your phone number so we can make this right.
1120062580549201921,2019-04-21 20:31:43,1,0,@Trevdaddy69_ We're disappointed to hear this! Please DM us your contact info so we can have someone reach out to make it up to you.
1120035140514779136,2019-04-21 18:42:41,1,0,@mctidegrad That’s too long to wait! Can you DM us your phone number so we can make this up to you?
1120034556634181639,2019-04-21 18:40:22,1,0,@AnnaBeaverhaus1 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1119999860248281089,2019-04-21 16:22:29,1,0,@KyleRogers_ That’s certainly unusual! Can you DM us the address of your visit and your phone number? We’d love to make this right.
1119999708041306112,2019-04-21 16:21:53,0,0,@Jiwhomst We certainly don’t like to hear that. Can you DM us the address of your visit and your phone number? We w… https://t.co/vSgQpajQyN
